NAME,TRAINER,AGE,DATE,RaceID,SESSION,CONDITIONS,W_TIME,WEIGHT,BOX,BREAK,TURN1,LF1,TURN2,LF2,FINISH,LENGTHS,TIME,CLASS,COMMENT,DAYS_REST
GOOD LIAR,NEWPORT,2,2021-06-14,ID20210614E4,E,F,30.15,64.0,8,3,2,0.0,1,3.0,1,6.5,30.15,B,2nd Turn Command,3
GOOD LIAR,NEWPORT,2,2021-06-20,ID20210620A9,A,F,30.29,63.0,2,8,4,0.0,4,0.0,4,-8.5,30.89,SA,"Closest Menace, Ins",6
GOOD LIAR,NEWPORT,2,2021-06-25,ID20210625E9,E,F,30.64,62.0,8,6,6,0.0,6,0.0,7,-9.0,31.26,A,"No Real Menace, Ins",5
GOOD LIAR,NEWPORT,2,2021-06-29,ID20210629A4,A,F,30.91,62.0,4,5,4,0.0,4,0.0,4,-6.5,31.38,SA,"Same Effort, Mdtk",4
GOOD LIAR,NEWPORT,2,2021-07-03,ID20210703E8,E,F,31.49,63.5,7,4,4,0.0,5,0.0,4,-5.0,31.85,B,"Just Missed Show, Mk",4
GOOD LIAR,NEWPORT,2,2021-07-06,ID20210706E5,E,F,30.84,63.5,7,7,8,0.0,7,0.0,7,-7.5,31.35,B,"Not A Factor, Inside",3
GOOD LIAR,NEWPORT,3,2021-07-10,ID20210710E5,E,F,30.77,64.0,5,5,3,0.0,3,0.0,4,-5.0,31.13,SB,"Gave Some, Inside",4
GOOD LIAR,NEWPORT,3,2021-07-13,ID20210713A12,A,F,30.91,62.0,3,6,4,0.0,2,0.0,1,1.0,30.91,C,Hard Race To Win,3
GOOD LIAR,NEWPORT,3,2021-07-17,ID20210717A5,A,F,30.8,64.0,1,3,2,0.0,2,0.0,2,-2.5,30.98,B,Even Pace To Place,4
GOOD LIAR,NEWPORT,3,2021-07-20,ID20210720A5,A,F,30.49,62.0,2,2,1,3.5,1,4.5,1,3.5,30.49,B,"Early Command, Won",3
GOOD LIAR,NEWPORT,3,2021-07-24,ID20210724A4,A,F,30.79,62.0,8,4,4,0.0,4,0.0,5,-7.5,31.32,A,"Faded On, Mdtk",4
GOOD LIAR,NEWPORT,3,2021-07-27,ID20210727A9,A,F,30.73,64.0,1,5,4,0.0,3,0.0,3,-4.5,31.04,A,"Up For Show, Mdtk",3
GOOD LIAR,NEWPORT,3,2021-07-31,ID20210731A9,A,F,30.75,62.0,3,4,6,0.0,6,0.0,4,-7.5,31.26,A,"Good Effort, Mdtk",4
GOT WHAT ITTAKES,NEWPORT,1,2021-01-31,ID20210131A2,A,F,30.37,75.0,3,3,1,2.0,1,2.0,1,4.5,30.37,D,1st Turn Command,4
GOT WHAT ITTAKES,NEWPORT,1,2021-02-25,ID20210225E7,E,F,30.66,74.0,2,1,1,2.5,1,2.5,1,1.0,30.66,B,"Wire To Wire, Won",4
GOT WHAT ITTAKES,NEWPORT,2,2021-03-23,ID20210323E9,E,F,30.51,75.5,4,3,4,0.0,4,0.0,4,-9.5,31.17,A,"Same Effort, Mdtlk",3
GOT WHAT ITTAKES,NEWPORT,2,2021-03-28,ID20210328A9,A,F,30.79,74.0,8,2,1,2.5,1,4.0,1,8.0,30.79,A,"Early Command, Won",5
GOT WHAT ITTAKES,NEWPORT,2,2021-04-01,ID20210401E9,E,F,30.72,73.5,2,2,2,0.0,3,0.0,4,-11.5,31.54,A,"Early Speed, Gave",4
GOT WHAT ITTAKES,NEWPORT,2,2021-04-05,ID20210405E9,E,F,30.59,75.0,4,1,1,2.0,1,3.0,1,4.0,30.59,A,"Led All Race, Mk",4
GOT WHAT ITTAKES,NEWPORT,2,2021-04-13,ID20210413A9,A,F,30.69,75.5,2,1,1,3.0,1,4.0,1,3.5,30.69,A,"Led All The Race, In",3
GOT WHAT ITTAKES,NEWPORT,2,2021-04-17,ID20210417A9,A,F,30.81,75.0,4,2,2,0.0,3,0.0,3,-4.5,31.11,A,"Saved Show, Inside",4
GOT WHAT ITTAKES,NEWPORT,2,2021-04-20,ID20210420E4,E,F,30.69,76.0,3,2,5,0.0,4,0.0,5,-15.5,31.78,A,"Faded On, Inside",3
GOT WHAT ITTAKES,NEWPORT,2,2021-04-25,ID20210425A9,A,F,30.98,74.5,1,2,3,0.0,4,0.0,4,-4.5,31.28,A,"Early Speed, Gave",5
GOT WHAT ITTAKES,NEWPORT,2,2021-04-29,ID20210429E9,E,F,30.67,74.0,5,1,1,3.0,1,2.0,2,-2.5,30.83,A,Led Till 2nd Place,4
GOT WHAT ITTAKES,NEWPORT,2,2021-05-02,ID20210502A9,A,F,30.5,74.5,4,1,1,4.0,1,4.0,1,4.5,30.5,SA,"Box To Wire, Inside",3
GOT WHAT ITTAKES,NEWPORT,2,2021-05-06,ID20210506E9,E,F,30.88,74.5,7,6,4,0.0,4,0.0,5,-10.0,31.57,A,"Varied, Inside",4
GOT WHAT ITTAKES,NEWPORT,2,2021-05-11,ID20210511A4,A,F,30.14,75.0,3,5,6,0.0,7,0.0,8,-19.0,31.47,SA,"Not A Factor, Inside",5
GOT WHAT ITTAKES,NEWPORT,2,2021-05-15,ID20210515E9,E,F,30.81,75.5,4,1,1,2.5,1,2.0,1,3.5,30.81,A,"Box To Wire, Inside",4
GOT WHAT ITTAKES,NEWPORT,2,2021-05-24,ID20210524E9,E,F,30.56,74.0,4,1,1,6.0,1,7.0,1,6.5,30.56,A,"Wire To Wire, Won",5
GOT WHAT ITTAKES,NEWPORT,2,2021-05-30,ID20210530A9,A,F,31.29,74.0,6,2,3,0.0,3,0.0,2,-0.25,31.31,A,"Up For Place, Inside",6
GOT WHAT ITTAKES,NEWPORT,2,2021-06-03,ID20210603E9,E,F,31.06,74.0,8,1,1,5.0,1,5.0,1,4.0,31.06,A,"Led All Race, Inside",4
GOT WHAT ITTAKES,NEWPORT,2,2021-06-08,ID20210608A9,A,F,30.21,74.0,7,5,6,0.0,6,0.0,7,-16.5,31.36,A,"Never In It, Inside",5
GOT WHAT ITTAKES,NEWPORT,2,2021-06-12,ID20210612A9,A,F,30.85,76.0,4,1,1,4.0,1,3.0,1,1.5,30.85,SA,"Wire To Wire, Won",4
GOT WHAT ITTAKES,NEWPORT,2,2021-06-15,ID20210615E9,E,F,30.55,75.0,1,1,1,3.0,1,2.0,2,-1.5,30.64,A,"Led Till Stretch,2nd",3
GOT WHAT ITTAKES,NEWPORT,2,2021-06-20,ID20210620E9,E,F,30.64,74.0,4,4,8,0.0,8,0.0,8,-15.0,31.68,SA,Tired On Inside,5
GOT WHAT ITTAKES,NEWPORT,2,2021-06-26,ID20210626A9,A,F,30.52,76.0,2,1,5,0.0,7,0.0,8,-18.0,31.77,SA,"Not A Factor, Mdtk",6
GOT WHAT ITTAKES,NEWPORT,2,2021-06-29,ID20210629A9,A,F,30.74,74.5,4,1,3,0.0,3,0.0,4,-5.0,31.09,SA,"Gave Some, Mdtk",3
GOT WHAT ITTAKES,NEWPORT,2,2021-07-04,ID20210704E8,E,F,31.04,75.0,5,1,1,3.0,1,3.5,1,7.0,31.04,B,"Box To Wire, Inside",5
GOT WHAT ITTAKES,NEWPORT,2,2021-07-08,ID20210708E9,E,F,31.37,75.5,2,1,2,0.0,4,0.0,4,-1.5,31.48,A,"Early Speed, Gave",4
GOT WHAT ITTAKES,NEWPORT,2,2021-07-12,ID20210712E9,E,F,30.56,75.5,5,1,1,2.5,1,3.0,1,1.0,30.56,A,"Wire To Wire, Won",4
GOT WHAT ITTAKES,NEWPORT,2,2021-07-17,ID20210717A9,A,F,30.47,74.0,1,2,3,0.0,3,0.0,3,-5.5,30.86,A,Same Pace To Show,5
GOT WHAT ITTAKES,NEWPORT,2,2021-07-20,ID20210720E4,E,F,30.47,76.0,8,1,1,4.0,1,0.0,1,7.0,30.47,A,"Increasing Lead, Won",3
GOT WHAT ITTAKES,NEWPORT,2,2021-07-24,ID20210724E9,E,F,30.44,74.0,3,2,2,0.0,4,0.0,5,-10.0,31.15,A,"Faded On, Mdtk",4
GOT WHAT ITTAKES,NEWPORT,2,2021-07-27,ID20210727E9,E,F,30.62,75.0,2,1,1,3.0,1,2.5,1,1.5,30.62,A,"Led All The Race, In",3
GREATEST HIT,NEWPORT,2,2021-03-15,ID20210315E4,E,F,30.84,58.5,4,8,7,0.0,5,0.0,5,-7.5,31.38,C,"Gained Some, Inside",3
GREATEST HIT,NEWPORT,2,2021-04-08,ID20210408E6,E,F,31.3,59.5,5,5,5,0.0,5,0.0,4,-8.5,31.91,C,"Good Effort, Inside",4
GREATEST HIT,NEWPORT,2,2021-04-20,ID20210420E7,E,F,31.07,58.0,3,5,6,0.0,7,0.0,7,-6.5,31.54,B,"Never Figured, Mk",4
GREATEST HIT,NEWPORT,2,2021-04-30,ID20210430E9,E,F,31.04,59.0,5,2,5,0.0,6,0.0,5,-5.5,31.43,A,"Varied, Inside",5
GREATEST HIT,NEWPORT,2,2021-05-04,ID20210504E9,E,F,30.59,58.5,3,7,7,0.0,7,0.0,7,-13.5,31.52,SA,"Never Figured, Mdtk",4
GREATEST HIT,NEWPORT,2,2021-05-09,ID20210509E4,E,F,30.83,59.0,2,2,3,0.0,6,0.0,7,-15.5,31.92,A,"Early Speed, Faded",5
GREATEST HIT,NEWPORT,2,2021-05-12,ID20210512E4,E,F,30.47,59.0,1,2,3,0.0,4,0.0,2,-8.5,31.08,B,"Recovered Place, Ins",3
GREATEST HIT,NEWPORT,2,2021-05-15,ID20210515E7,E,F,30.79,58.0,6,8,8,0.0,7,0.0,6,-12.0,31.62,B,"Not A Factor, Mdtk",3
GREATEST HIT,NEWPORT,2,2021-05-18,ID20210518A4,A,F,30.55,58.0,8,4,4,0.0,4,0.0,3,-5.0,30.91,B,"Up For Show, Mdtk",3
GREATEST HIT,NEWPORT,2,2021-05-22,ID20210522A8,A,F,31.3,59.0,6,7,4,0.0,4,0.0,2,-1.5,31.42,SB,Closed Fast To Place,4
GREATEST HIT,NEWPORT,2,2021-05-25,ID20210525E7,E,F,30.88,58.0,7,6,5,0.0,5,0.0,2,-10.0,31.59,SB,Hard Race To Place,3
GREATEST HIT,NEWPORT,2,2021-05-29,ID20210529E5,E,F,30.47,58.0,1,1,1,3.0,1,3.5,1,8.0,30.47,B,"Box To Wire, Inside",4
GREATEST HIT,NEWPORT,2,2021-06-01,ID20210601A9,A,F,30.34,59.0,8,5,8,0.0,7,0.0,7,-13.0,31.24,A,"Not Prominent, Ins",3
GREATEST HIT,NEWPORT,2,2021-06-05,ID20210605E9,E,F,30.32,57.0,3,5,5,0.0,5,0.0,6,-9.0,30.95,SA,"Not A Factor, Inside",4
GREATEST HIT,NEWPORT,2,2021-06-11,ID20210611E9,E,F,30.38,59.0,5,3,5,0.0,5,0.0,3,-9.5,31.06,A,Closed Fast To Show,6
GREATEST HIT,NEWPORT,2,2021-06-15,ID20210615A9,A,F,30.26,58.5,3,4,4,0.0,4,0.0,5,-7.5,30.78,SA,"Faded On, Inside",4
GREATEST HIT,NEWPORT,2,2021-06-19,ID20210619E8,E,F,31.17,59.5,8,2,4,0.0,6,0.0,6,-4.0,31.44,SB,"Early Speed, Faded",4
GREATEST HIT,NEWPORT,2,2021-07-01,ID20210701E8,E,F,31.55,59.0,4,4,8,0.0,8,0.0,6,-9.0,32.17,B,"Not Prominent, Ins",12
